ts,ratio
23-Jan-2024 13:45:00,0.608353556686268
23-Jan-2024 14:15:00,0.555775705663407
23-Jan-2024 14:45:00,0.50377526286419
24-Jan-2024 08:15:00,0.490456821593072
24-Jan-2024 08:45:00,0.578580976720043
24-Jan-2024 09:15:00,0.55293234394421
24-Jan-2024 09:45:00,0.640055697598156
24-Jan-2024 10:15:00,0.669223441434729
24-Jan-2024 10:45:00,0.709738723589121
24-Jan-2024 11:15:00,0.652201260175328
24-Jan-2024 11:45:00,0.632029389612044
24-Jan-2024 12:15:00,0.433532890659292
24-Jan-2024 12:45:00,0.323230170230207
24-Jan-2024 13:15:00,0.20471385256767
25-Jan-2024 08:45:00,0.268962743917683
25-Jan-2024 09:15:00,0.323746390358382
25-Jan-2024 09:45:00,0.409375064168689
25-Jan-2024 10:15:00,0.400628570532397
25-Jan-2024 10:45:00,0.446939918749084
25-Jan-2024 11:15:00,0.458301828417571
25-Jan-2024 11:45:00,0.43817976517069
25-Jan-2024 12:15:00,0.334780432003082
25-Jan-2024 12:45:00,0.293040072498434
25-Jan-2024 13:15:00,0.432591365269934
25-Jan-2024 13:45:00,0.379885648933228
25-Jan-2024 14:15:00,0.457671690457221
25-Jan-2024 14:45:00,0.319802868854246
26-Jan-2024 08:15:00,0.421077879615636
26-Jan-2024 08:45:00,0.519922100748809
26-Jan-2024 09:15:00,0.581638087002527
26-Jan-2024 09:45:00,0.706677636845469
26-Jan-2024 10:15:00,0.679115167118344
26-Jan-2024 10:45:00,0.7951639786159
26-Jan-2024 11:15:00,0.754537579092107
26-Jan-2024 11:45:00,0.7491324326163
26-Jan-2024 12:15:00,0.527542947713503
26-Jan-2024 12:45:00,0.251498497298413
26-Jan-2024 13:15:00,0.205631296026602
26-Jan-2024 13:45:00,0.220770070359407
26-Jan-2024 14:15:00,0.277367772385707
26-Jan-2024 14:45:00,0.367071143412468
27-Jan-2024 08:15:00,0.370924745307753
27-Jan-2024 08:45:00,0.520052598144756
27-Jan-2024 09:15:00,0.58500895462003
27-Jan-2024 09:45:00,0.501758233494435
27-Jan-2024 10:15:00,0.648875712833247
27-Jan-2024 10:45:00,0.804342362667777
27-Jan-2024 11:15:00,0.813951789072299
27-Jan-2024 11:45:00,0.810669428889971
27-Jan-2024 12:15:00,0.481408875222717
27-Jan-2024 12:45:00,0.343272622065735
27-Jan-2024 13:15:00,0.532433412458445
27-Jan-2024 13:45:00,0.68951970957353
27-Jan-2024 14:15:00,0.667419496648801
27-Jan-2024 14:45:00,0.565292131404414
28-Jan-2024 08:15:00,0.441309567272351
28-Jan-2024 08:45:00,0.506820648079957
28-Jan-2024 09:15:00,0.639631030921395
28-Jan-2024 09:45:00,0.696660364109067
28-Jan-2024 10:15:00,0.728612644991213
28-Jan-2024 10:45:00,0.762345511397168
28-Jan-2024 11:15:00,0.768166762689107
28-Jan-2024 11:45:00,0.773174170301672
28-Jan-2024 12:15:00,0.779024957867442
28-Jan-2024 12:45:00,0.766678458479148
28-Jan-2024 13:15:00,0.753861320321414
28-Jan-2024 13:45:00,0.725564261807246
28-Jan-2024 14:15:00,0.682889279997661
28-Jan-2024 14:45:00,0.626634192835261
28-Jan-2024 15:15:00,0.534311028683904
29-Jan-2024 08:15:00,0.46567701096257
29-Jan-2024 08:45:00,0.585712091332307
29-Jan-2024 09:15:00,0.720117682660459
29-Jan-2024 09:45:00,0.772443959623511
29-Jan-2024 10:15:00,0.794190996487965
29-Jan-2024 10:45:00,0.798313358129622
29-Jan-2024 11:15:00,0.813051410319912
29-Jan-2024 11:45:00,0.822176602401467
29-Jan-2024 12:15:00,0.814228263637252
29-Jan-2024 12:45:00,0.808770933250646
29-Jan-2024 13:15:00,0.790760357723475
29-Jan-2024 13:45:00,0.763908641582757
29-Jan-2024 14:15:00,0.713179533824479
29-Jan-2024 14:45:00,0.640447250680678
29-Jan-2024 15:15:00,0.539326973400276
30-Jan-2024 08:15:00,0.454590990578579
30-Jan-2024 08:45:00,0.61928412992664
30-Jan-2024 09:15:00,0.681446669645242
30-Jan-2024 09:45:00,0.718116968021654
30-Jan-2024 10:15:00,0.749211073757736
30-Jan-2024 10:45:00,0.790619287216738
30-Jan-2024 11:15:00,0.799466577812642
30-Jan-2024 11:45:00,0.827164283034765
30-Jan-2024 12:15:00,0.784996018245257
30-Jan-2024 12:45:00,0.786451327958353
30-Jan-2024 13:15:00,0.756918671782459
30-Jan-2024 13:45:00,0.754432109829015
30-Jan-2024 14:15:00,0.677264509065881
30-Jan-2024 14:45:00,0.631600241089081
30-Jan-2024 15:15:00,0.578124369180871
31-Jan-2024 08:15:00,0.412127373509908
31-Jan-2024 08:45:00,0.521605811647281
31-Jan-2024 09:15:00,0.629191332359933
31-Jan-2024 09:45:00,0.659520386768728
31-Jan-2024 10:15:00,0.697887319289329
31-Jan-2024 10:45:00,0.662383525311581
31-Jan-2024 11:15:00,0.65614735141349
31-Jan-2024 11:45:00,0.651969414572199
31-Jan-2024 12:15:00,0.44230322548533
31-Jan-2024 12:45:00,0.453213061276105
31-Jan-2024 13:15:00,0.548146305751787
31-Jan-2024 13:45:00,0.536045791167615
31-Jan-2024 14:15:00,0.539938606490473
31-Jan-2024 14:45:00,0.589387092493574
31-Jan-2024 15:15:00,0.532134109409702
01-Feb-2024 09:15:00,0.136970541327055
01-Feb-2024 09:45:00,0.110064713754937
01-Feb-2024 10:15:00,0.201709635388202
01-Feb-2024 10:45:00,0.295225048355772
01-Feb-2024 11:15:00,0.246089017579622
01-Feb-2024 11:45:00,0.37104396697629
01-Feb-2024 12:15:00,0.449624901223251
01-Feb-2024 12:45:00,0.422876424219568
01-Feb-2024 13:15:00,0.332656972351239
01-Feb-2024 13:45:00,0.320335038479812
01-Feb-2024 14:15:00,0.2635652942982
02-Feb-2024 08:15:00,0.368606528674729
02-Feb-2024 08:45:00,0.467525746281409
02-Feb-2024 09:15:00,0.478889380122971
02-Feb-2024 09:45:00,0.455820512256229
02-Feb-2024 10:15:00,0.448840700288404
02-Feb-2024 10:45:00,0.347994559135211
02-Feb-2024 11:15:00,0.506130032390654
02-Feb-2024 11:45:00,0.397119295183702
02-Feb-2024 12:15:00,0.324366481632574
02-Feb-2024 12:45:00,0.280884493378936
02-Feb-2024 13:15:00,0.292339110519212
02-Feb-2024 13:45:00,0.328815245759891
02-Feb-2024 14:15:00,0.314065730323424
02-Feb-2024 14:45:00,0.297065026494988
03-Feb-2024 07:45:00,0.456712253701572
03-Feb-2024 08:15:00,0.621885966997948
03-Feb-2024 08:45:00,0.712321890076035
03-Feb-2024 09:15:00,0.780189917503493
03-Feb-2024 09:45:00,0.827671333447711
03-Feb-2024 10:15:00,0.862957314842656
03-Feb-2024 10:45:00,0.89412684381141
03-Feb-2024 11:15:00,0.915041381885523
03-Feb-2024 11:45:00,0.915476519426043
03-Feb-2024 12:15:00,0.901369467489498
03-Feb-2024 12:45:00,0.875541088900508
03-Feb-2024 13:15:00,0.850500985722246
03-Feb-2024 13:45:00,0.821550153120259
03-Feb-2024 14:15:00,0.780391300104449
03-Feb-2024 14:45:00,0.717744975212743
03-Feb-2024 15:15:00,0.62861605294945
04-Feb-2024 08:15:00,0.505354362090961
04-Feb-2024 08:45:00,0.471281709432433
04-Feb-2024 09:15:00,0.612735160645065
04-Feb-2024 09:45:00,0.639691742164388
04-Feb-2024 10:15:00,0.643805875954803
04-Feb-2024 10:45:00,0.729240537776905
04-Feb-2024 11:15:00,0.785067744104049
04-Feb-2024 11:45:00,0.81906670830728
04-Feb-2024 12:15:00,0.823880251673378
04-Feb-2024 12:45:00,0.818163967197135
04-Feb-2024 13:15:00,0.7779409799267
04-Feb-2024 13:45:00,0.713142198273312
04-Feb-2024 14:15:00,0.708348427921148
04-Feb-2024 14:45:00,0.704932639543213
04-Feb-2024 15:15:00,0.665107951644768
05-Feb-2024 07:45:00,0.936762198284997
05-Feb-2024 08:15:00,0.981434659716566
05-Feb-2024 08:45:00,0.975344351867189
05-Feb-2024 09:15:00,0.975664898501022
05-Feb-2024 09:45:00,0.987739946532141
05-Feb-2024 10:15:00,0.947436160037734
05-Feb-2024 10:45:00,0.986320524501497
05-Feb-2024 11:15:00,0.989835856683967
05-Feb-2024 11:45:00,0.968452313449332
05-Feb-2024 12:15:00,0.946052204484562
05-Feb-2024 12:45:00,0.926359117834106
05-Feb-2024 13:15:00,0.910413873728489
05-Feb-2024 13:45:00,0.88566056495215
05-Feb-2024 14:15:00,0.848867303758402
05-Feb-2024 14:45:00,0.823984013803682
05-Feb-2024 15:15:00,0.725784353055267
06-Feb-2024 07:45:00,0.647573164691264
06-Feb-2024 08:15:00,0.672701040870846
06-Feb-2024 08:45:00,0.697038168551946
06-Feb-2024 09:15:00,0.72955389498591
06-Feb-2024 09:45:00,0.756929324020445
06-Feb-2024 10:15:00,0.812660809171587
06-Feb-2024 10:45:00,0.932112406514422
06-Feb-2024 11:15:00,0.774499727045605
06-Feb-2024 11:45:00,0.794392305228227
06-Feb-2024 12:15:00,0.780327922122328
06-Feb-2024 12:45:00,0.874339585580755
06-Feb-2024 13:15:00,0.869674323735291
06-Feb-2024 13:45:00,0.775195582749355
06-Feb-2024 14:15:00,0.741796470034346
06-Feb-2024 14:45:00,0.691971580726805
06-Feb-2024 15:15:00,0.58428640912976
07-Feb-2024 07:45:00,0.439676535089656
07-Feb-2024 08:15:00,0.496228999632034
07-Feb-2024 08:45:00,0.597401900974354
07-Feb-2024 09:15:00,0.553122144342526
07-Feb-2024 09:45:00,0.528667147745576
07-Feb-2024 10:15:00,0.571205519418451
07-Feb-2024 10:45:00,0.595137487026961
07-Feb-2024 11:15:00,0.58131530021385
07-Feb-2024 11:45:00,0.749265672560538
07-Feb-2024 12:15:00,0.552408067942348
07-Feb-2024 12:45:00,0.618510833439663
07-Feb-2024 13:15:00,0.790901151005027
07-Feb-2024 13:45:00,0.613678513571682
07-Feb-2024 14:15:00,0.492910760623602
07-Feb-2024 14:45:00,0.502973775375462
07-Feb-2024 15:15:00,0.457773185433119
08-Feb-2024 07:45:00,0.598468037837087
08-Feb-2024 08:15:00,0.801282881473854
08-Feb-2024 08:45:00,0.800794010830071
08-Feb-2024 09:15:00,0.927287807637822
08-Feb-2024 09:45:00,0.863212208296405
08-Feb-2024 10:15:00,0.886092919956751
